1.673417666666666744e+06,1.779313333333333256e+06,3.975118063333333135e+08,2.279900000000000000e+04,8.376466666666667152e+04,2.113633333333333212e+04,2.113633333333333212e+04,2.079500000000000000e+04
2.003892933333333433e+08,6.788854033333332837e+07,1.343172983333333433e+08,5.848773333333333721e+05,2.905466666666666861e+05,2.112433333333333212e+04,2.112433333333333212e+04,2.078300000000000000e+04
1.359178040000000000e+08,1.356970150000000000e+08,1.351433223333333433e+08,2.002373333333333430e+05,2.693096666666666861e+05,2.110466666666666788e+04,2.110466666666666788e+04,3.861600000000000000e+04
1.038876710000000000e+08,1.017208576666666716e+08,1.027082000000000000e+08,1.019481513333333284e+08,2.501626666666666570e+05,9.128233333333332848e+04,2.112566666666666788e+04,2.078433333333333212e+04
9.449961366666667163e+07,9.505838033333332837e+07,9.346709900000000000e+07,9.245657900000000000e+07,3.560094966666666418e+07,2.391020000000000000e+05,8.891933333333332848e+04,2.080566666666666788e+04
9.105431100000000000e+07,9.187236933333332837e+07,8.962775866666667163e+07,8.724039066666667163e+07,3.341232500000000000e+07,3.336424833333333209e+07,2.260676666666666570e+05,6.575766666666667152e+04
8.574042566666667163e+07,8.463314900000000000e+07,8.177499733333332837e+07,8.147602700000000000e+07,3.142241233333333209e+07,3.143004400000000000e+07,3.126677700000000000e+07,2.818683333333333139e+05
7.982451033333332837e+07,7.984063166666667163e+07,7.684835766666667163e+07,7.590974533333332837e+07,2.928089233333333209e+07,2.922130266666666791e+07,2.911505533333333209e+07,2.903445700000000000e+07
