2.038202479999999817e-01,2.035189853333333465e-01,2.039882336666666574e-01,2.040196786666666762e-01,2.033125826666666580e-01,2.032398466666666403e-01,2.040968586666666862e-01,2.035132353333333477e-01
1.051694506666666640e-01,1.053666033333333224e-01,1.049745623333333405e-01,1.083100136666666630e-01,1.080769446666666744e-01,1.082952360000000031e-01,1.322274923333333352e-01,1.318549099999999641e-01
7.324689100000000841e-02,7.366650133333332851e-02,7.299260033333333786e-02,7.666114833333333156e-02,7.662925933333333828e-02,7.677070366666666201e-02,7.656103766666667865e-02,1.325243666666666709e-01
5.722289633333332848e-02,5.961643333333332961e-02,6.151552666666667418e-02,6.118811033333333010e-02,6.120712466666666796e-02,6.898784433333332577e-02,6.925776066666665398e-02,1.320890489999999862e-01
5.270185033333333463e-02,5.425858299999999912e-02,5.928942000000000240e-02,5.306407199999999685e-02,5.316279400000000627e-02,9.101641066666665836e-02,1.385064790000000157e-01,2.442928596666666674e-01
4.984755066666666373e-02,4.880260833333333048e-02,5.276201699999999439e-02,5.311168266666666665e-02,5.331447366666666743e-02,9.058355033333333195e-02,1.735774906666666395e-01,2.928952600000000461e-01
4.797380400000000183e-02,4.963009266666666003e-02,4.886271933333333206e-02,4.904542666666666939e-02,5.472599899999999740e-02,9.019559300000000446e-02,1.738137539999999870e-01,3.409451613333333575e-01
4.490485233333333520e-02,4.381795200000000029e-02,4.884176100000000437e-02,4.858527533333333731e-02,4.872430266666667037e-02,9.056520333333333006e-02,1.752602653333333038e-01,3.431277543333333679e-01
